109.787	-780.427	956.087
119.317	-781.259	954.691
128.073	-779.592	954.441
137.688	-777.593	953.976
108.048	-773.465	956.148
116.647	-774.126	955.226
125.073	-770.206	954.664
135.706	-771.682	953.972
147.79	-772.461	952.883
156.007	-771.634	952.01
166.773	-772.696	951.134
175.332	-769.455	950.399
186.215	-768.951	949.609
196.459	-768.218	948.395
206.237	-765.849	947.921
106.355	-763.217	956.201
115.851	-762.522	955.426
124.44	-761.364	954.698
137.061	-761.43	953.898
147.349	-762.229	953.025
156.042	-761.236	952.103
166.807	-761.018	950.944
177.238	-759.731	950.167
185.745	-757.565	949.512
196.48	-758.593	948.45
207.566	-760.131	947.92
215.76	-758	947.941
223.017	-756.896	948.264
109.647	-755.366	956.159
116.449	-753.829	955.89
125.883	-753.606	955.268
136.944	-752.394	955.004
145.328	-753.142	954.61
156.124	-750.27	954.583
164.967	-749.357	953.929
176.09	-749.665	951.944
185.087	-748.59	951.331
195.241	-748.623	949.427
205.518	-748.653	948.213
217.076	-748.935	947.735
226.169	-748.9	948.244
231.691	-745.628	948.627
186.438	-742.262	954.945
196.29	-741.111	952.231
205.068	-737.469	951.65
215.271	-739.744	948.21
225.531	-739.282	947.943
235.88	-738.258	948.577
208.275	-731.463	952.876
214.25	-727.69	951.427
226.467	-729.204	948.025
237.554	-727.638	948.445
217.722	-720.562	952.312
223.396	-716.022	950.392
232.777	-718.66	948.415
240.01	-716.272	948.44
217.219	-712.972	956.225
222.48	-706.735	953.04
233.636	-707.359	949.477
239.292	-709.24	949.026
224.928	-698.608	952.78
234.137	-697.537	950.102
225.141	-688.153	953.635
234.326	-687.026	950.205
223.331	-678.196	955.595
232.97	-676.612	950.667
224.798	-669.408	954.551
231.963	-666.81	950.91
224.485	-657.722	954.745
230.234	-656.602	951.446
224.783	-646.667	954.281
229.047	-646.048	952.009
224.824	-638.517	954.394
229.242	-637.363	952.286
223.768	-628.219	955.255
227.989	-627.947	953.362
222.119	-617.401	956.464
230.02	-617.719	953.377
221.93	-608.067	956.411
228.02	-607.395	954.11
221.562	-598.899	956.504
228.332	-597.7	953.74
221.924	-587.721	956.211
227.056	-587.534	954.308
221.646	-578.264	956.514
226.105	-577.438	954.714
222.396	-563.104	956.417
224.843	-567.863	955.474
224.263	-558.597	956.274
-168.213	-820.876	965.465
-163.12	-823.042	965.064
-150.197	-821.288	963.85
-139.598	-819.913	962.894
-181.506	-813.578	966.354
-171.093	-815.573	965.412
-160.135	-817.541	964.528
-151.652	-814.99	963.97
-142.055	-812.83	963.423
-131.553	-813.583	962.709
-121.179	-813.906	962.297
-112.641	-812.191	962.227
-102.72	-809.924	962.331
-91.0363	-809.876	962.783
-79.4491	-809.092	963.319
-69.5047	-809.074	963.949
-60.1914	-807.997	964.082
-52.6002	-806.203	963.692
-189.632	-806.071	966.589
-182.25	-805.308	965.996
-173.498	-806.25	965.316
-162.71	-806.626	964.983
-151.685	-803.789	965.101
-141.716	-802.783	964.29
-132.629	-802.557	963.292
-123.319	-804.261	962.637
-113.633	-802.452	962.501
-102.015	-803.299	962.55
-91.3117	-802.701	962.664
-82.1637	-801.622	962.985
-71.902	-800.899	963.25
-62.7059	-799.45	963.182
-51.4373	-800.759	963.048
-41.8167	-801.14	962.702
-31.7921	-796.872	962.091
-22.2581	-795.964	961.719
-12.045	-795.367	961.115
-3.53341	-794.229	960.571
2.74041	-793.097	960.075
-199.558	-796.43	966.486
-193.042	-797.494	966.484
-182.48	-797.297	966.357
-173.557	-799.802	965.948
-166.167	-800.06	965.949
-142.777	-795.674	965.851
-132.241	-793.137	964.937
-121.821	-794.109	962.746
-112.056	-793.068	962.713
-103.411	-791.731	963.345
-92.7076	-791.508	963.476
-81.9314	-791.587	963.399
-73.765	-792.206	963.18
-64.6847	-790.332	962.998
-53.1119	-789.202	962.591
-42.4575	-790.926	962.273
-32.9207	-788.724	962.141
-22.3739	-786.763	962.102
-13.466	-787.906	961.756
-4.21694	-788.401	961.112
6.92467	-788.067	960.168
17.6732	-787.702	959.446
28.3213	-787.416	959.166
38.5398	-788.133	959.744
46.5769	-785.918	960.642
57.6344	-784.721	961.077
67.4529	-783.439	960.476
76.0606	-783.904	960.086
86.2661	-782.323	959.383
96.8002	-782.708	958.53
105.632	-783.001	957.006
-203.969	-789.09	966.564
-196.732	-791.403	966.633
-124.603	-787.998	966.024
-114.062	-787.11	965.178
-101.583	-785.797	965.158
-91.8908	-785.907	964.999
-83.624	-783.37	965.429
-74.1055	-783.911	964.532
-62.286	-782.745	963.771
-50.0839	-779.756	963.774
-42.3727	-779.626	963.879
-33.2547	-779.454	963.179
-23.5189	-778.784	962.695
-13.4028	-778.794	962.327
-3.20161	-777.555	961.97
7.79384	-777.867	961.08
14.4999	-779.255	960.545
26.9862	-776.348	960.584
38.274	-776.946	960.622
47.016	-775.901	960.975
57.6351	-776.055	960.832
68.1603	-775.23	960.061
77.2306	-773.611	959.104
86.9046	-773.371	958.198
97.9764	-773.277	957.232
103.59	-771.425	956.588
-37.4885	-774.118	966.195
-25.1942	-772.56	964.884
-14.4344	-771.007	965.191
-2.85833	-769.81	964.109
5.85766	-768.628	963.235
16.0156	-768.209	962.705
26.321	-767.249	963.363
38.0402	-768.752	962.055
46.593	-766.193	962.69
57.3438	-766.797	961.703
66.7357	-765.624	960.534
75.0974	-766.686	959.203
85.0476	-764.061	957.952
96.8782	-763.093	956.923
48.9939	-760.268	965.051
56.4234	-757.987	965.189
64.9502	-757.075	963.659
75.0367	-756.026	961.284
85.8641	-754.302	960.424
95.7916	-752.969	959.991
104.852	-752.478	957.754
116.329	-749.221	959.377
124.939	-749.324	958.018
131.934	-749.098	957.415
147.286	-746.841	957.023
106.516	-747.95	964.486
117.291	-747.038	964.204
127.583	-745.783	963.415
136.209	-745.021	961.408
145.564	-743.127	962.406
155.125	-742.612	961.548
165.359	-742.297	961.468
175.385	-742.244	959.207
184.593	-739.587	961.151
194.189	-736.733	960.316
200.077	-733.662	961.857
205.895	-728.184	961.81
212.297	-718.465	961.562
216.825	-706.127	961.307
217.559	-696.138	962.917
219.317	-697.723	958.792
217.771	-687.383	963.281
220.535	-689.335	957.952
217.652	-679.828	963.597
219.098	-677.679	960.754
216.509	-667.763	965.432
219.302	-667.473	960.25
216.5	-657.886	963.981
220.078	-656.854	958.852
215.274	-651.347	965.523
219.083	-647.128	959.434
214.777	-637.362	964.657
219.07	-636.398	958.906
214.062	-628.789	964.761
218.883	-626.048	958.714
213.44	-619.605	964.746
217.142	-618.637	960.062
213.25	-608.298	963.992
217.26	-605.379	959.659
213.015	-598.169	963.639
216.717	-596.861	959.649
211.153	-589.712	965.5
215.623	-587.73	960.548
211.45	-578.709	964.527
217.325	-577.909	959.153
210.316	-566.582	965.018
216.39	-568.85	959.693
210.714	-559.953	964.132
217.826	-558.702	958.938
211.414	-549.923	962.902
218.238	-547.066	958.999
223.682	-549.33	957.075
209.627	-538.963	964.05
217.151	-537.998	959.652
223.351	-538.131	957.689
207.966	-527.992	965.065
215.749	-528.61	960.336
223.103	-527.498	958.071
207.684	-518.249	964.903
215.124	-518.724	960.654
222.039	-516.481	958.435
208.663	-508.753	963.823
215.607	-506.473	960.471
220.835	-506.85	958.959
207.074	-500.188	965.052
213.098	-497.077	961.756
220.573	-497.96	959.548
