15	8	12
16	8	13
17	8	13
18	8	13
19	8	13
20	8	13
21	8	13
22	8	13
23	8	13
24	8	13
25	8	12
17	9	13
18	9	13
19	9	13
20	9	13
21	9	13
22	9	13
23	9	13
24	9	13
25	9	13
26	9	12
27	9	13
28	9	13
29	9	13
30	9	13
31	9	12
32	9	13
33	9	13
34	9	13
35	9	12
36	9	12
37	9	13
38	9	13
39	9	12
40	9	12
41	9	12
42	9	13
43	9	13
44	9	12
45	9	13
46	9	13
18	10	13
19	10	13
20	10	13
21	10	13
22	10	13
23	10	13
24	10	13
25	10	13
26	10	13
27	10	13
28	10	13
29	10	13
30	10	13
31	10	13
32	10	13
33	10	12
34	10	12
35	10	12
36	10	12
37	10	12
38	10	12
39	10	12
40	10	12
41	10	12
42	10	12
43	10	13
44	10	12
45	10	13
46	10	13
18	11	8
19	11	8
20	11	8
21	11	9
22	11	9
23	11	10
24	11	10
25	11	11
26	11	11
27	11	12
28	11	12
29	11	12
30	11	12
31	11	12
32	11	12
33	11	12
34	11	12
35	11	12
36	11	12
37	11	12
38	11	12
39	11	12
40	11	12
41	11	12
42	11	12
43	11	12
44	11	12
45	11	12
20	12	1
21	12	1
22	12	1
23	12	2
24	12	2
25	12	3
26	12	4
27	12	4
28	12	5
29	12	5
30	12	5
31	12	5
32	12	6
33	12	5
34	12	5
35	12	6
36	12	6
37	12	6
38	12	6
39	12	7
40	12	7
41	12	7
42	12	7
43	12	7
44	12	8
8	13	13
44	13	2
8	14	13
8	15	13
9	15	12
8	16	13
9	16	12
10	16	9
8	17	13
9	17	12
10	17	9
11	17	3
53	17	12
8	18	13
9	18	12
10	18	9
11	18	3
53	18	12
8	19	13
9	19	12
10	19	10
11	19	4
52	19	12
53	19	13
8	20	13
9	20	12
10	20	10
11	20	4
51	20	6
52	20	12
53	20	12
54	20	12
8	21	13
9	21	12
10	21	10
11	21	4
51	21	6
52	21	11
53	21	12
54	21	12
8	22	13
9	22	12
10	22	9
11	22	4
51	22	4
52	22	11
53	22	12
54	22	12
8	23	13
9	23	12
10	23	10
11	23	4
51	23	3
52	23	10
53	23	12
54	23	12
8	24	12
9	24	12
10	24	10
11	24	4
51	24	3
52	24	10
53	24	12
54	24	12
8	25	12
9	25	12
10	25	10
11	25	5
51	25	4
52	25	10
53	25	12
54	25	12
8	26	12
