55.9716	39.0625	18.754
55.9695	38.7523	18.772
14.9719	10.2762	18.176
17.6103	10.3947	18.413
10.6047	15.8027	17.918
10.7732	15.2912	17.954
10.9428	14.7805	17.989
10.0307	60.0225	14.714
10.0066	60.3749	14.632
28.925	90.1657	7.1665
29.3299	90.1786	7.1984
29.7358	90.1914	7.2303
10.0548	59.6702	14.796
55.8452	15.9702	19.762
55.762	15.4223	19.753
55.3704	14.9904	19.758
10.4634	40.5398	17.037
10.4237	41.116	17.06
19.1456	10.6761	18.452
19.5272	10.754	18.455
9.86278	52.625	17.082
13.9408	89.959	6.2509
51.7296	12.5662	19.845
51.2727	12.5064	19.788
14.4835	10.536	18.138
34.1956	90.5432	7.5779
34.7192	90.521	7.5616
21.3614	10.9566	18.431
13.5056	11.0568	18.061
13.0172	11.3167	18.022
9.96108	46.9768	17.197
9.9745	47.5778	17.193
9.98892	48.1787	17.188
10.2153	47.9469	17.017
10.0023	48.7797	17.184
24.6471	10.8546	18.266
23.6836	10.9114	18.319
25.1024	10.8534	18.252
12.5026	11.881	18.012
12.1832	12.3049	18.023
25.6113	10.9109	18.266
24.1917	10.8559	18.281
28.148	11.4882	18.442
12.7599	11.5989	18.017
15.4736	10.305	18.225
26.1283	10.9941	18.297
9.94355	44.5994	16.992
9.91437	45.1872	17.014
23.1745	10.968	18.358
27.6577	11.4209	18.419
27.2758	11.3139	18.389
53.3423	13.1625	19.815
36.2872	90.3946	7.4089
42.6734	11.9475	19.053
43.2515	11.9631	19.165
11.8639	12.7297	18.035
42.0942	11.931	18.941
29.6199	11.6921	18.51
9.8501	52.9639	17.039
56.0253	36.6181	18.87
56.003	36.1136	18.876
11.5724	13.2435	18.047
55.9047	56.2147	17.355
55.7892	57.5287	17.117
55.9354	55.8991	17.411
54.2167	81.1323	10.029
54.0905	81.5811	9.943
53.9654	82.0298	9.8571
35.7393	11.9276	18.638
36.0734	11.9225	18.598
31.7562	11.8189	18.651
31.3358	11.7707	18.616
32.3081	11.8526	18.683
11.2819	13.7583	18.06
33.9649	11.9547	18.778
34.351	11.9493	18.768
34.7371	11.943	18.757
47.1958	12.2886	19.407
36.5195	11.9156	18.545
55.7348	58.4669	16.923
37.7164	11.911	18.538
10.5481	17.1613	17.754
10.5349	17.4652	17.725
26.1154	90.1645	6.9882
26.6839	90.1404	7.0205
40.3123	11.9003	18.666
40.9368	11.8999	18.718
41.516	11.9154	18.83
10.5623	16.8585	17.783
50.7323	89.9735	7.7134
51.1166	89.8072	7.6615
10.039	75.4289	10.02
10.0366	74.9226	10.168
54.3975	79.3281	10.417
54.4534	78.8733	10.539
39.4307	11.9066	18.631
38.8593	11.9077	18.6
44.1381	12.0527	19.188
52.1921	88.991	7.7284
52.5381	88.676	7.7878
44.5814	12.098	19.2
10.4944	18.3757	17.638
10.4812	18.6785	17.609
10.5085	18.0718	17.667
24.3697	90.2083	6.8571
24.0477	90.1919	6.8383
9.88363	61.6092	14.327
9.84272	62.0853	14.175
45.0248	12.1433	19.212
46.266	12.335	19.321
45.6454	12.2391	19.267
48.4343	12.2262	19.521
48.7439	12.2101	19.549
49.9009	12.3273	19.616
49.3229	12.2687	19.583
9.82373	53.6416	16.953
9.81108	53.9814	16.91
47.5054	12.2725	19.435
50.3578	12.387	19.674
39.871	11.9029	18.649
38.2879	11.9099	18.569
10.583	16.3301	17.85
9.93301	61.1677	14.439
54.362	79.9071	10.288
54.3264	80.4861	10.158
54.2711	80.8097	10.093
53.8792	13.362	19.805
54.1541	13.6607	19.795
54.429	13.9603	19.784
53.1611	87.3385	8.3488
52.8837	88.3511	7.8472
53.0224	87.8448	8.098
53.6286	85.7553	9.078
53.8165	85.1809	9.3055
52.8044	12.9641	19.825
52.2675	12.7646	19.835
56.093	17.6162	19.792
10.468	18.9824	17.58
10.4548	19.2862	17.551
55.8248	56.9037	17.246
54.7178	71.2383	12.859
54.6955	71.8698	12.683
56.0094	18.6196	19.671
10.148	21.5202	17.229
10.2147	21.0859	17.308
49.221	90.588	7.8574
49.5925	90.4522	7.8373
10.2814	20.6517	17.388
10.076	22.2779	17.141
10.0803	21.9554	17.149
56.0681	39.9232	18.706
56.0644	39.6001	18.711
23.7261	90.1855	6.8196
23.4046	90.1791	6.8008
42.5165	90.6015	7.3892
42.2871	90.431	7.3828
9.89586	78.0534	9.1888
9.93865	65.18	12.921
9.94027	64.8637	13.047
55.6621	25.1722	19.437
55.6532	24.0636	19.506
10.0395	24.5374	17.084
10.4085	86.3611	6.7432
10.4873	86.66	6.6542
9.91444	51.2676	17.253
10.2224	32.2196	17.064
10.2107	31.8237	17.066
35.0712	11.9379	18.718
10.3841	41.6932	17.083
10.2588	26.4088	17.198
44.1971	90.5804	7.4043
10.6468	87.2598	6.4764
10.567	86.96	6.5653
22.5698	10.9635	18.382
21.9651	10.9601	18.406
9.96147	50.3448	17.209
9.97891	50.0238	17.199
10.0843	27.4652	17.08
10.0961	27.862	17.079
30.1417	90.2043	7.2622
25.5483	90.1985	6.9559
50.8158	12.4467	19.731
10.1377	70.026	11.725
10.1145	69.5245	11.878
10.1186	28.6538	17.076
24.8538	90.3179	6.9001
55.9467	35.3042	18.909
55.9214	30.8273	19.228
18.0283	90.6168	6.3845
17.6732	90.6218	6.3612
56.1006	28.2034	19.333
56.1069	27.8067	19.326
9.90129	46.2027	17.083
10.1764	30.6351	17.07
10.6808	30.2805	17.357
9.99316	44.258	17.013
10.0428	43.9166	17.034
19.9245	90.4865	6.5757
20.3488	90.4385	6.6422
20.7746	90.4005	6.7086
10.0448	24.2139	17.093
40.2541	90.6872	7.2805
39.6864	90.6812	7.2372
51.8455	89.3159	7.669
55.946	30.509	19.244
56.0943	28.599	19.34
55.5087	60.5993	16.253
48.4438	90.6709	7.7921
48.056	90.7074	7.7595
21.2845	90.2688	6.7078
55.8297	32.0192	19.149
55.8672	33.567	19.019
10.25	85.7613	6.921
10.2332	32.6165	17.063
56.0447	37.1227	18.854
55.9622	37.8238	18.825
53.7832	84.7979	9.3715
55.8796	45.7824	18.512
55.8868	46.2585	18.5
53.75	84.415	9.4375
55.8735	45.3063	18.524
9.84203	80.4948	8.4046
9.87755	81.0268	8.283
54.7039	14.2589	19.774
13.9951	10.7969	18.099
56.0811	40.8935	18.688
56.0775	40.5704	18.694
10.3345	42.0126	17.107
10.4516	40.144	17.038
10.2417	42.54	17.096
10.142	43.2338	17.077
55.9252	21.1475	19.649
55.897	21.7352	19.641
9.88616	45.7739	17.037
55.974	43.3062	18.639
56.0096	42.7983	18.674
29.1296	11.6238	18.487
55.9067	47.2015	18.489
55.1075	68.3603	13.727
55.1127	67.8446	13.931
28.6383	11.5565	18.464
55.8674	44.8301	18.536
55.9029	44.3221	18.571
9.91748	46.6323	17.129
13.6472	89.8313	6.2481
13.3535	89.7036	6.2454
55.9195	47.6694	18.49
9.99731	49.7017	17.189
55.9674	38.4431	18.789
55.9643	38.133	18.807
10.0158	49.3807	17.179
10.079	59.3189	14.879
9.94307	50.6669	17.218
10.1989	31.4279	17.067
47.8151	12.2574	19.464
55.93	48.769	18.43
55.1189	67.3288	14.135
9.86771	74.053	10.4
9.95217	74.4878	10.284
9.86885	73.5595	10.545
33.3614	90.5084	7.5575
33.6717	90.5554	7.5942
33.0521	90.4615	7.5207
16.008	10.3274	18.272
55.9121	50.4532	18.308
55.9184	49.8925	18.349
55.6884	50.1084	18.297
55.8824	34.1859	18.967
55.8753	33.876	18.993
41.3878	90.6792	7.3672
9.85216	54.29	16.703
11.6948	88.8229	6.1831
11.3063	88.5821	6.1561
56.2644	52.6753	17.945
10.0502	23.8914	17.101
56.1521	53.687	17.797
9.97336	55.2147	16.082
10.0555	23.5689	17.109
55.8968	31.1456	19.212
9.95038	57.6518	15.209
20.4493	10.9031	18.455
9.9534	55.9492	15.713
9.88213	56.4646	15.513
9.89521	56.8684	15.398
55.4569	64.7913	14.747
55.3581	64.0888	14.918
55.37	63.5178	15.117
56.0728	40.2463	18.7
10.4056	38.5585	17.044
55.3758	65.1681	14.696
55.2936	65.5449	14.645
9.99251	58.0324	15.134
10.0141	58.3537	15.07
55.7714	57.8418	17.052
35.1522	90.5127	7.5274
55.638	59.7031	16.61
55.4735	61.1854	15.997
55.6814	59.405	16.729
10.0357	58.6751	15.006
9.89629	62.5235	13.989
55.4047	61.8068	15.715
55.2115	65.9217	14.593
55.1303	66.2984	14.542
55.967	55.5825	17.466
9.93706	65.4974	12.795
9.98473	65.8907	12.707
10.0334	66.284	12.62
10.0583	66.7534	12.52
55.6183	24.3963	19.486
55.6845	25.5606	19.412
10.1338	68.1595	12.223
56.0071	27.3415	19.341
10.112	68.5918	12.126
